user_name,content
Empty_Grapefruit,//@QuailAries:这个世界不断跟我说「你再不是孩子了」
葉鋒-葉鋒,
稀有物种xxx62517,[微风]//@QuailAries:这个世界不断跟我说「你再不是孩子了」
白飞飞和我确认过眼神,[苦涩][苦涩][苦涩]//@杨京墨L:海格依然会在林场照顾那些神奇动物和巨型南瓜。 http://t.cn/A6ofF4Zn //@zh21zhh:你敲开的不只是哈利一个人的门
梦华尘,//@檀烧:啊[蜡烛]//@瞬思莉:多少人一直在等着他带自己去上学……[悲伤]//@邢立达:他永远留在霍格沃兹了。
啊脑壳要爆炸,
用户5204869018,
雪山之巅上的TNT,刚看到的消息[泪]我的海格啊！//@zh21zhh:你敲开的不只是哈利一个人的门
爱用厚乳拿铁洗头,
睡觉是很幸福的事情,
Braverichpeach,//@-卖萌担当-: [泪][泪][泪][泪][泪] http://t.cn/A6ofeEzD
菩提树下梦雅朵,魔法世界最最可爱的大块头[泪][泪]//@爱植物的梨子://@QuailAries:这个世界不断跟我说「你再不是孩子了」
七茶花梗,
梅荨荨SSR,[泪]//@123偏偏点到为止:我还没吃到海格的蛋糕呢//@zh21zhh:你敲开的不只是哈利一个人的门
星空点点随小八,
张阿咩l,
李美丽Ashley,
张阿咩l,
白嗣修,
吃肉咋能不吃蒜,
我在串珠界卷生卷死,
06978淼淼,
醉花不落荫,
用户7340854416,
w阿芬z,
w阿芬z,
堃堃是kunkun啊,
蛋挞豆泥椰,//@你的咸蛋黄掉啦: http://t.cn/A6oI2c02 //@zh21zhh:你敲开的不只是哈利一个人的门
养乐多941o,
养乐多941o,
_顾冬,//@啃苹果的喵://@zh21zhh:你敲开的不只是哈利一个人的门
王_十甫寸,
香芋色的米,
ultimatefantasy_x,😢//@zh21zhh:你敲开的不只是哈利一个人的门
小星星啊哦额,
抓水母的海星,
大海有鱼出mo,
BHMMLo,
爱慕日四,
无所谓的奔奔,
·盐酸气只祎·,
金桔要努力,
救世主小天使,
Ueliove,//@zh21zhh:你敲开的不只是哈利一个人的门
ranhsue,
慵懒lm,
用户7780749943,
月貓心願,
用户7691785346,
给你一只魔法假期,
什么脆脆甜甜x,//@小七夜yeah://@zh21zhh:你敲开的不只是哈利一个人的门
奶泡森味的星冰乐,//@zh21zhh:你敲开的不只是哈利一个人的门
-wms-Llll,
快乐的盖哥,
我怎么还没变陨石,[泪]//@zh21zhh:你敲开的不只是哈利一个人的门
狗屎欧爸,
只能说你们是真的火了,[泪][泪]//@泫珏成成:他只是去了霍格沃兹，提着灯笼在门口迎接着新生
活在当下by鱼,
所级针对,
AaronF龍,
是风_Junipersling,[泪][泪][泪][泪]//@氪金吗:我擦，刚吃了海格送哈利的蛋糕，就看到这条
榴莲香菜椰子,[蜡烛]//@-卖萌担当-:[泪][泪][泪][泪][泪] http://t.cn/A6ofeEzD
赵村夫Zhao,//@杨京墨L:海格依然会在林场照顾那些神奇动物和巨型南瓜。 http://t.cn/A6ofF4Zn //@zh21zhh:你敲开的不只是哈利一个人的门
虚虚实实虚实虚,
flingoooh,
tentann_,啊呜🥺//@zh21zhh:你敲开的不只是哈利一个人的门
-賈鲁_,
困困kumii,
k11ne,
画一个尼古拉斯,
别给我吃夹shi糖,[泪]//@zh21zhh:你敲开的不只是哈利一个人的门
蛋黄不好吃吃吃,
MissSaskia,
扑进云朵里,😭//@Ciciii1://@-卖萌担当-:[泪][泪][泪][泪][泪] http://t.cn/A6ofeEzD
冯琼5801684418,
萍水相逢8003,
做梦环游世界的流星,
蓝变紫梦,
片段o_457,
id罗丹,
忧忧傻丫头,
只有芸芸知道,[伤心][泪]//@zh21zhh:你敲开的不只是哈利一个人的门
Dear-把dd88揣兜里,
whokills,
六便士与亮月,呀本来转过了这个事情看到这条评论又破防//@zh21zhh:你敲开的不只是哈利一个人的门
春风晾鱼干Q,
DM48_Liberty,
远迁远迁,
每天我要睡饱饱,
用户5322663974,
想过平静的生活orz,//@杨京墨L:海格依然会在林场照顾那些神奇动物和巨型南瓜。 http://t.cn/A6ofF4Zn //@zh21zhh:你敲开的不只是哈利一个人的门
葡萄气泡水v,
甄心爱萱桦_XXR,
恰恰氢气球,
此用户名以隐藏,
年度口腔溃疡十强选手,海格[泪][泪]//@您了伸手伸伸手儿:but Hagrid will//@zh21zhh:你敲开的不只是哈利一个人的门
pinstaraa,
谁在我家养小蜘蛛,//@申申菌:[苦涩][苦涩][苦涩][苦涩][苦涩]天呐
樱cfb,
一笑而过7784788682,
清纯的鸭屁,
shero0501,//@用户守年年:谢谢您给我们敲开了一扇神奇的门[泪]
黎净叛道睡醒了,[泪][泪]//@zh21zhh:你敲开的不只是哈利一个人的门
Kenkentoto肯島島,海格R.I.P….[苦涩]//@你的咸蛋黄掉啦: http://t.cn/A6oI2c02 //@zh21zhh:你敲开的不只是哈利一个人的门
晓清兴x,
三十三就是那个三十三,[蜡烛]//@風間清瞳:[蜡烛][蜡烛][蜡烛][悲伤][悲伤][悲伤]
有病如是,
指定发财用户_,
徐何也,Hagrid will.//@杨京墨L: 海格依然会在林场照顾那些神奇动物和巨型南瓜。 http://t.cn/A6ofF4Zn //@zh21zhh: 你敲开的不只是哈利一个人的门
Marhabv,//@Rayiiiila:永远的海格🕯️[心][泪]
用户7518373061,
财布saifuuu,
血橙奶茶,"//@猫撞:Good bye,Hagrid[蜡烛]"
带电双手____,//@次等水货:[蜡烛]//@何小沁:这句印象最深//@-卖萌担当-:[泪][泪][泪][泪][泪] http://t.cn/A6ofeEzD
喝一口十六汁,
Fleeelude-,//@潘萌SoPhia:I’ll not be there. But Hagrid will. 这就是创造的力量。JK罗琳创造了哈利波特世界，罗彼创造了银幕上的海格，五十年一百年过去，这些都还会在。//@电子骑士:啊，海格回霍格沃茨了……[泪]//@何小沁:这句印象最深//@-卖萌担当-:[泪][泪][泪][泪][泪] http://t.cn/A6ofeEzD
潜泳的月野兔,
我不知道土豆为什么这么好吃,[泪]//@zh21zhh:你敲开的不只是哈利一个人的门
远凝山,
50问探险家,
-咪里喵气-,
酒后少吕的梦,海格[泪][泪][泪]//@金橘酒酿:啊[苦澀][苦澀][苦澀][苦澀][苦澀][苦澀][淚][淚]
朝花花花花花花花,//@zh21zhh:你敲开的不只是哈利一个人的门
GontmJ,
请叫我Beauty-Li,
小猫骑士拘捕青花椒粉粉,说都不能说[爱你][爱你]某些人收收味儿//@BABY蓓蓓贝贝:斯内普教授的演员去世的时候没啥感觉 但海格，他是第一个让Harry感受到爱的人呀 是家人，是朋友，毫无条件信任你支持你的温暖的港湾和后盾 海格永远在Hogwarts等我们开学 always [心][心][心][心][心][心]
Jiminxizxy,
榛味小汤元Yoi,
居家的水临烟,[蜡烛]//@-Laku-:[蜡烛]//@恶龙帅帅:啊//@lllllllllllllll1llllllllllll:[泪][泪][泪]
邵文姝_594,
阳光玫瑰本体,//@zh21zhh:你敲开的不只是哈利一个人的门
yh_hh1,//@浴巾Yukin://@zh21zhh:你敲开的不只是哈利一个人的门
山二咦木头人,
小背63,
无敌火辣鸡腿堡,[泪][泪][泪]//@zh21zhh:你敲开的不只是哈利一个人的门
zzyxii_,
橘生淮南为橘南,
一dove76,
源于椿雨,
好吃的土豆格子,
欢魇丶,
这个鸭头啃不动,[悲伤][悲伤][蜡烛]//@youki酱-:我昨天还在看哈利波特[苦涩]//@松塔冰淇淋:[泪][泪][蜡烛]//@挂件在线晕倒:[蜡烛]//@颜喻南:[泪][泪][蜡烛][蜡烛]
铁板小土豆子,
扳机厨,卧槽//@玉米片比姥姥:？啊[苦涩]//@多意芒芒星:？？？？？？[苦涩][苦涩][苦涩][苦涩][苦涩]
Barnana_,海格[悲伤][悲伤][悲伤]//@杨京墨L :海格依然会在林场照顾那些神奇动物和巨型南瓜。 http://t.cn/A6ofF4Zn//@zh21zhh :你敲开的不只是哈利一个人的门
M·梦隐,
Namuiam,//@孙策不与周郎便:但海格，他骑着飞天摩托，回霍格沃兹了。
凉笙笙eng,[泪][泪]//@QuailAries:这个世界不断跟我说「你再不是孩子了」
马上有钱花嘻嘻,//@杨京墨L:海格依然会在林场照顾那些神奇动物和巨型南瓜。 http://t.cn/A6ofF4Zn //@zh21zhh:你敲开的不只是哈利一个人的门
WangshishengyI8,
-乔当当-,
在黑暗中模棱两可,可我还没当够一个需要有人听我撒娇的小孩//@QuailAries:这个世界不断跟我说「你再不是孩子了」
黄油披萨上新,
我的一生都被黑发女和金发女毁了,[泪][泪][泪][泪][泪][泪][泪][泪][泪]//@-卖萌担当-:[泪][泪][泪][泪][泪] http://t.cn/A6ofeEzD
宋亚轩我好想你,要哭了 海格[苦涩][苦涩][苦涩]//@浪漫難尋_://@zh21zhh:你敲开的不只是哈利一个人的门
麻麻说名字太长婷婷会念,
即将崩溃的我,
Hakeem233,
昌珉赫-凖硕,海格一直会在[苦涩][苦涩][苦涩][苦涩]//@凤凰天使TSKS:但海格依然会在[泪][泪][泪]//@-卖萌担当-:[泪][泪][泪][泪][泪] http://t.cn/A6ofeEzD
发疯大象记录,//@-卖萌担当-:[泪][泪][泪][泪][泪] http://t.cn/A6ofeEzD
不与易202208,
Alcremie鸢尾子,[苦涩][苦涩][苦涩][蜡烛]//@龙猫自在:[泪][泪][泪]//@zh21zhh:你敲开的不只是哈利一个人的门
十七号威娃玩家,[泪][泪]//@凤凰天使TSKS:但海格依然会在[泪][泪][泪]//@-卖萌担当-:[泪][泪][泪][泪][泪] http://t.cn/A6ofeEzD
7iBITW,
眼淚化作麵條,
玉米片比姥姥,？啊[苦涩]//@多意芒芒星:？？？？？？[苦涩][苦涩][苦涩][苦涩][苦涩]
-SalvioHexia,😢//@zh21zhh:你敲开的不只是哈利一个人的门
阿青阿青457啊,//@潘萌SoPhia:I’ll not be there. But Hagrid will. 这就是创造的力量。JK罗琳创造了哈利波特世界，罗彼创造了银幕上的海格，五十年一百年过去，这些都还会在。//@电子骑士:啊，海格回霍格沃茨了……[泪]//@何小沁:这句印象最深//@-卖萌担当-:[泪][泪][泪][泪][泪] http://t.cn/A6ofeEzD
小心靖妮,"再见啦海格,神奇动物们会伴你左右//@zh21zhh:你敲开的不只是哈利一个人的门"
浅溪若影,
好运来之我爱学习,好喜欢海格[泪]//@杨京墨L:海格依然会在林场照顾那些神奇动物和巨型南瓜。 http://t.cn/A6ofF4Zn //@zh21zhh:你敲开的不只是哈利一个人的门
MUYANG_Happiness,我们的孩子也会喜欢海格的//@次等水货:[蜡烛]//@何小沁:这句印象最深//@-卖萌担当-:[泪][泪][泪][泪][泪] http://t.cn/A6ofeEzD
二月and什绵,
没事乱发,
madsssssss_,
SLR7_,[泪]//@喜欢的人叫鹿晗:💧//@zh21zhh:你敲开的不只是哈利一个人的门
xxiote_,
RITOchow,[淚][淚][淚]//@可可今天瘦了吗-:[伤心][蜡烛][鲜花]
大脑积水排不出的霧谷,[泪]@绅士wing
戴九莲人间理想,看到这个评论破防了[泪]//@zh21zhh:你敲开的不只是哈利一个人的门
170姚起灵,
玻璃味的汽水,
亚只小猪,//@zh21zhh:你敲开的不只是哈利一个人的门
四夕一人土土,
喵铛,[泪][泪][泪]//@呀土豆变薯条版:[伤心][伤心]//@zh21zhh:你敲开的不只是哈利一个人的门
-九九大战胡萝卜-,//@zh21zhh:你敲开的不只是哈利一个人的门
最怕不过回忆,//@PS3保罗:转发微博
577_33,
潘潘小同学,[泪][泪]//@zh21zhh:你敲开的不只是哈利一个人的门
脱光的小棉花,
郵寄齣感覺,
hehehehe路由器,//@Source鱼安:[泪]//@杨京墨L:海格依然会在林场照顾那些神奇动物和巨型南瓜。 http://t.cn/A6ofF4Zn //@zh21zhh:你敲开的不只是哈利一个人的门
我才是正版事精,
牛角包yojam,🥲//@zh21zhh:你敲开的不只是哈利一个人的门
爱吃馄饨的美少女,//@zh21zhh:你敲开的不只是哈利一个人的门
13時跨越洋面,//@zh21zhh:你敲开的不只是哈利一个人的门
fllllledaway,每个时代都有孩子所以每个时代都有人爱H.P🥺//@-卖萌担当-:[泪][泪][泪][泪][泪] http://t.cn/A6ofeEzD
莳萝祈求平安喜乐,[苦涩][苦涩][苦涩]//@娜娜酱肉噗噗:[苦涩]//@孙策不与周郎便:但海格，他骑着飞天摩托，回霍格沃兹了。
八斤四两肉,[泪][泪]//@-卖萌担当-:[泪][泪][泪][泪][泪] http://t.cn/A6ofeEzD
BubbaChuck_3,
MusudanT,//@全日本不吃虾大赛第一名:转发微博
Acelin_LN,
退堂鼓打得贼好,[蜡烛][蜡烛][蜡烛]//@zh21zhh:你敲开的不只是哈利一个人的门
昕昕子柒柒,
Hello不要Kitty,//@不约儿童的大松子儿:再见，海格，这两天还在朋友圈看到朋友晒海格送给哈利的同款蛋糕//@zh21zhh:你敲开的不只是哈利一个人的门
眼镜mgn,//@凤凰天使TSKS:但海格依然会在[泪][泪][泪]//@-卖萌担当-:[泪][泪][泪][泪][泪] http://t.cn/A6ofeEzD
学习艺术家lht,
SFC_Queena青青,
那年夏天的星空,//@桃子与司康:“那时我不在了，但海格依然会在。”[鲜花][鲜花][鲜花]//@-卖萌担当-:[泪][泪][泪][泪][泪] http://t.cn/A6ofeEzD
蟹黄包不饱,
琳娜喵_Lena,
这斯基那斯基,"[蜡烛]//@猫撞:Good bye,Hagrid[蜡烛]"
我老困了真的,
和和和和野,
遊遊从从,//@-千两SENRYOU-:[悲伤][悲伤]都退出去了，又回来转这条//@zh21zhh:你敲开的不只是哈利一个人的门
住在深海里的甜橙树,
iiinzzz_,[泪][泪][泪]//@zh21zhh:你敲开的不只是哈利一个人的门
退堂鼓一级演奏专家,
妖精的99號貓窩,[伤心][苦涩]//@QuailAries:这个世界不断跟我说「你再不是孩子了」
面猪墩dun,好难过//@zh21zhh:你敲开的不只是哈利一个人的门
用户625894,[蜡烛]//@野生伊猫:[蜡烛][蜡烛]//@受QQQQ:[失望]//@這裡是黄瓜://@創chhuang:[失望]//@-RyanWong-:[泪][泪]
大奎要吃小笙,
啵丝甜嘚叻,//@zh21zhh:你敲开的不只是哈利一个人的门
D玥呀_,[蜡烛]//@申申菌:[苦涩][苦涩][苦涩][苦涩][苦涩]天呐
但念hz,
LAHKOCENIM,海格永远在😭 //@-卖萌担当-:[泪][泪][泪][泪][泪] http://t.cn/A6ofeEzD
黑客炸了,//@邢立达: 他永远留在霍格沃兹了。
琪qr,
我的羊不爱吃饭,[泪][泪]//@要炸薯条不要番茄酱:海格永远都不会离开[单身青蛙]//@-卖萌担当-:[泪][泪][泪][泪][泪] http://t.cn/A6ofeEzD
社会小奶猫_,[泪]//@zh21zhh:你敲开的不只是哈利一个人的门
培根松饼吃了放松心情,//@潘萌SoPhia:I’ll not be there. But Hagrid will. 这就是创造的力量。JK罗琳创造了哈利波特世界，罗彼创造了银幕上的海格，五十年一百年过去，这些都还会在。//@电子骑士:啊，海格回霍格沃茨了……[泪]//@何小沁:这句印象最深//@-卖萌担当-:[泪][泪][泪][泪][泪] http://t.cn/A6ofeEzD
天选玉桂狗厨,[苦涩][苦涩]//@zh21zhh:你敲开的不只是哈利一个人的门
天选玉桂狗厨,
沐沐i丷,
emm飞灵,
咩都唔鸡,
Candy如懿,[泪]//@zh21zhh:你敲开的不只是哈利一个人的门
是小八呀aaa,//@zh21zhh:你敲开的不只是哈利一个人的门
被月亮剥夺了理智,
倾尽温柔的笑,转发微博//@邢立达:他永远留在霍格沃兹了。
我是一只勺鸽子,//@PS3保罗:转发微博
Seakyy_2007,🕯️//@zh21zhh:你敲开的不只是哈利一个人的门
Vitamin_C0120,
荒谬松,我可以把身家性命交给海格//@灰灰是菇凉:21年前，海格用他的长柄伞敲了几下墙上的砖，「Welcome to Diagon Alley」梦开始了//@zh21zhh:你敲开的不只是哈利一个人的门
deven1985,[蜡烛]//@译林出版社: #哈利波特海格扮演者去世# 永远的海格！
Waldeinsamkeit1,//@你的咸蛋黄掉啦: http://t.cn/A6oI2c02 //@zh21zhh:你敲开的不只是哈利一个人的门
十里春风不如你kkw,
小哇连连哇,
A加B等于kdl,
Yan君鱼,
OK薯子,
不爱吃零食的早睡大王55,
放牛娃省时间,[浮云]//@手癌患者不想練琴:[泪][泪][泪]//@-卖萌担当-:[泪][泪][泪][泪][泪] http://t.cn/A6ofeEzD
石凯给我火,
Guderian全肯定,//@QuailAries:这个世界不断跟我说「你再不是孩子了」
小熊的乖囡,
FOREVER_YROFTRAEH,
击空明兮_溯流光,
小王别加糖-,再见//@zh21zhh:你敲开的不只是哈利一个人的门
你也是青蛙么,//@奇怪北极熊搞不好是小狼:[苦澀]//@zh21zhh:你敲开的不只是哈利一个人的门
为何我仍不睡,
爱吃米饭又没错,//@zh21zhh:你敲开的不只是哈利一个人的门
西旻荼奈子,//@zh21zhh:你敲开的不只是哈利一个人的门
口口哇派啦戴z,//@卷爷不娘digo酱:任何一个看过电影的人，都不用再蜷缩在那个楼梯间//@zh21zhh:你敲开的不只是哈利一个人的门
--Harriet--,[浮云][浮云]//@喜欢的人叫鹿晗:💧//@zh21zhh:你敲开的不只是哈利一个人的门
蒙A法外狂徒,//@-卖萌担当-:[泪][泪][泪][泪][泪] http://t.cn/A6ofeEzD
俩幸,
吾爱次鱼米,
ooho_,
小苑小小,再见~[蜡烛][蜡烛]//@zh21zhh:你敲开的不只是哈利一个人的门
-YUEyyue,🥹🥹🥹//@zh21zhh:你敲开的不只是哈利一个人的门
我是李书仪,[心][蜡烛]//@邢立达:他永远留在霍格沃兹了。
EndofComfortZone,
华灯纵博TB,
恐龙抗浪Yujin,
每天都要練琴喔_,[泪][泪][泪]//@-卖萌担当-:[泪][泪][泪][泪][泪] http://t.cn/A6ofeEzD
芝士没半熟,
三千丢丢,//@zh21zhh:你敲开的不只是哈利一个人的门
归来--仍少年,
阿盏,
一枳北北,
曲奇薯片棒棒糖,[泪][泪][泪]//@今天会吃冬瓜吗:啊…[悲伤]//@胡图图和史迪仔牵手成功:😭//@灰灰是菇凉:21年前，海格用他的长柄伞敲了几下墙上的砖，「Welcome to the Diagon Alley」梦开始了//@zh21zhh:你敲开的不只是哈利一个人的门
加了蜂蜜的瑪啡,[悲傷]//@QuailAries:这个世界不断跟我说「你再不是孩子了」
雪飞花飖风舞月,🕯//@四季之时朝朝暮夕:“就算我不在了，海格依然在。” 魔法世界里的爱永不熄灭
舍曲林过敏,
Choi兜兜,[蜡烛][蜡烛][蜡烛][悲伤][泪]//@LBB魔小羯:[泪][泪][泪]//@zh21zhh:你敲开的不只是哈利一个人的门
昵称-我木有昵称,
Chayka54,
7uoikw,我也永远是个麻瓜了[泪]//@zh21zhh:你敲开的不只是哈利一个人的门
种一颗小徐,为什么大半夜看到这句话又爆哭//@zh21zhh:你敲开的不只是哈利一个人的门
笨蛋蛾子狗蛋儿,//@zh21zhh:你敲开的不只是哈利一个人的门
今天的我不打折,//@zh21zhh:你敲开的不只是哈利一个人的门
今天会吃冬瓜吗,啊…[悲伤]//@胡图图和史迪仔牵手成功:😭//@灰灰是菇凉:21年前，海格用他的长柄伞敲了几下墙上的砖，「Welcome to the Diagon Alley」梦开始了//@zh21zhh:你敲开的不只是哈利一个人的门
邪龙-尼德霍格,呜哇……//@羅伊法:[泪]//@北堂Hiro_:[泪]//@-月相:[悲伤]//@zh21zhh:你敲开的不只是哈利一个人的门
云啾啾_Chu,
可可今天瘦了吗-,
屎到临头想搅便桑,[泪][泪][泪]//@zh21zhh:你敲开的不只是哈利一个人的门
财源滚滚来好运加持,[苦涩]//@-卖萌担当-:[泪][泪][泪][泪][泪] http://t.cn/A6ofeEzD
祝我胖十斤,//@-卖萌担当-:[泪][泪][泪][泪][泪] http://t.cn/A6ofeEzD
举个栗子亓皿亓,爆哭😭😭😭//@奥尔良不凉的沈歌:呜呜呜呜呜呜没有人给成年的我递小蛋糕了
蒙A专职法师,
CHATCH_99932,//@zh21zhh:你敲开的不只是哈利一个人的门
昨天是垃圾食品爱好者,//@凤凰天使TSKS:但海格依然会在[泪][泪][泪]//@-卖萌担当-:[泪][泪][泪][泪][泪] http://t.cn/A6ofeEzD
Edenmsy___,[失望]//@QuailAries:这个世界不断跟我说「你再不是孩子了」
Super__Tong,[抱抱]//@凤凰天使TSKS:但海格依然会在[泪][泪][泪]//@-卖萌担当-:[泪][泪][泪][泪][泪] http://t.cn/A6ofeEzD
